id,slug,title,title_2,cover,mal_link,aired_year,difficulty,added,added2
622,magical-circle-guru-guru,Mahoujin Guruguru (2017),Magical Circle,https://cdn.myanimelist.net/images/anime/1880/103168.jpg,https://myanimelist.net/anime/34745/Mahoujin_Guruguru_2017,2017,Hard,17, April 2023
621,magic-kyun-renaissance,Magic-Kyun! Renaissance,,https://cdn.myanimelist.net/images/anime/7/80828.jpg,https://myanimelist.net/anime/33299/Magic-Kyun_Renaissance,2016,Hard,17, April 2023
620,magatsu-wahrheit,Magatsu Wahrheit: Zuerst,MAGATSU WAHRHEIT,https://cdn.myanimelist.net/images/anime/1109/108983.jpg,https://myanimelist.net/anime/37599/Magatsu_Wahrheit__Zuerst,2020,Hard,17, April 2023
619,made-in-abyss,Made in Abyss,,https://cdn.myanimelist.net/images/anime/6/86733.jpg,https://myanimelist.net/anime/34599/Made_in_Abyss,2017,Easy,17, April 2023
618,lord-marksman-and-vanadis,Madan no Ou to Vanadis,Lord Marksman and Vanadis,https://cdn.myanimelist.net/images/anime/3/64911.jpg,https://myanimelist.net/anime/24455/Madan_no_Ou_to_Vanadis,2014,Medium,17, April 2023
617,lycoris-recoil,Lycoris Recoil,,https://cdn.myanimelist.net/images/anime/1392/124401.jpg,https://myanimelist.net/anime/50709/Lycoris_Recoil,2022,Medium,17, April 2023
616,love-tyrant,Renai Boukun,Love Tyrant,https://cdn.myanimelist.net/images/anime/9/84266.jpg,https://myanimelist.net/anime/32262/Renai_Boukun,2017,Medium,17, April 2023
615,love-to-lie-angle,Tachibanakan Triangle,Love To-LIE-Angle,https://cdn.myanimelist.net/images/anime/1594/108629.jpg,https://myanimelist.net/anime/36943/Tachibanakan_Triangle,2018,Hard,17, April 2023
613,love-stage,Love Stage!!,,https://cdn.myanimelist.net/images/anime/11/76599.jpg,https://myanimelist.net/anime/21105/Love_Stage,2014,Medium,17, April 2023
612,love-of-kill,Koroshi Ai,Love of Kill,https://cdn.myanimelist.net/images/anime/1485/119329.jpg,https://myanimelist.net/anime/44516/Koroshi_Ai,2022,Hard,17, April 2023
611,love-lab,Love Lab,,https://cdn.myanimelist.net/images/anime/12/50257.jpg,https://myanimelist.net/anime/16353/Love_Lab,2013,Hard,17, April 2023
610,love-rice,Love Kome: We Love Rice,Love Rice,https://cdn.myanimelist.net/images/anime/5/84377.jpg,https://myanimelist.net/anime/34402/Love_Kome__We_Love_Rice,2017,Hard,17, April 2023
609,love-is-like-a-cocktail,Osake wa Fuufu ni Natte kara,Love is Like a Cocktail,https://cdn.myanimelist.net/images/anime/1684/108627.jpg,https://myanimelist.net/anime/35484/Osake_wa_Fuufu_ni_Natte_kara,2017,Hard,17, April 2023
608,love-all-play,Love All Play,,https://cdn.myanimelist.net/images/anime/1346/120869.jpg,https://myanimelist.net/anime/49556/Love_All_Play,2022,Hard,17, April 2023
607,love-after-world-domination,Koi wa Sekai Seifuku no Ato de,Love After World Domination,https://cdn.myanimelist.net/images/anime/1347/120593.jpg,https://myanimelist.net/anime/48643/Koi_wa_Sekai_Seifuku_no_Ato_de,2022,Medium,17, April 2023
606,lostorage-incited-wixoss,Lostorage Incited WIXOSS,Lostorage incited WIXOSS,https://cdn.myanimelist.net/images/anime/3/82289.jpg,https://myanimelist.net/anime/33197/Lostorage_Incited_WIXOSS,2016,Hard,17, April 2023
605,log-horizon,Log Horizon,,https://cdn.myanimelist.net/images/anime/5/84004.jpg,https://myanimelist.net/anime/17265/Log_Horizon,2013,Easy,17, April 2023
604,locodol,Futsuu no Joshikousei ga [Locodol] Yattemita.,Locodol,https://cdn.myanimelist.net/images/anime/12/65309.jpg,https://myanimelist.net/anime/22189/Futsuu_no_Joshikousei_ga_Locodol_Yattemita,2014,Hard,17, April 2023
603,listeners,Listeners,,https://cdn.myanimelist.net/images/anime/1589/106391.jpg,https://myanimelist.net/anime/40165/Listeners,2020,Hard,17, April 2023
602,link-click,Shiguang Dailiren,Link Click,https://cdn.myanimelist.net/images/anime/1135/114867.jpg,https://myanimelist.net/anime/44074/Shiguang_Dailiren,2021,Medium,17, April 2023
601,life-with-an-ordinary-guy-who-reincarnated-into-a-total-fantasy-knockout,Fantasy Bishoujo Juniku Ojisan to,Life with an Ordinary Guy who Reincarnated into a Total Fantasy Knockout,https://cdn.myanimelist.net/images/anime/1430/120065.jpg,https://myanimelist.net/anime/48997/Fantasy_Bishoujo_Juniku_Ojisan_to,2022,Hard,17, April 2023
599,life-lessons-with-uramichi-oniisan,Uramichi Oniisan,Life Lessons with Uramichi-Oniisan,https://cdn.myanimelist.net/images/anime/1126/115635.jpg,https://myanimelist.net/anime/40620/Uramichi_Oniisan,2021,Medium,17, April 2023
598,libra-of-nil-admirari,Nil Admirari no Tenbin,Libra of Nil Admirari,https://cdn.myanimelist.net/images/anime/1669/90604.jpg,https://myanimelist.net/anime/33850/Nil_Admirari_no_Tenbin,2018,Hard,17, April 2023
597,leviathan-the-last-defense,Zettai Bouei Leviathan,Leviathan: The Last Defense,https://cdn.myanimelist.net/images/anime/13/47499.jpg,https://myanimelist.net/anime/17681/Zettai_Bouei_Leviathan,2013,Hard,17, April 2023
595,combatants-will-be-dispatched,Sentouin, Hakenshimasu!,Combatants Will Be Dispatched!,https://cdn.myanimelist.net/images/anime/1444/115118.jpg,https://myanimelist.net/anime/41456/Sentouin_Hakenshimasu,2021,Medium,17, April 2023
594,legend-of-mana-the-teardrop-crystal,Seiken Densetsu: Legend of Mana - The Teardrop Crystal,Legend of Mana -The Teardrop Crystal-,https://cdn.myanimelist.net/images/anime/1637/123397.jpg,https://myanimelist.net/anime/49304/Seiken_Densetsu__Legend_of_Mana_-_The_Teardrop_Crystal,2022,Hard,17, April 2023
593,lees-detective-agency,Li Shi Zhentan Shiwusuo: A Day in Lungmen,Lee's Detective Agency: A Day in Lungmen,https://cdn.myanimelist.net/images/anime/1641/131849.jpg,https://myanimelist.net/anime/53852/Li_Shi_Zhentan_Shiwusuo__A_Day_in_Lungmen,2022,Hard,17, April 2023
592,a-herbivorous-dragon-of-5000-years-gets-unfairly-villainized,Shi Cao Lao Long Bei Guan Yi E Long Zhi Ming,A Herbivorous Dragon of 5,000 Years Gets Unfairly Villainized,https://cdn.myanimelist.net/images/anime/1181/127617.jpg,https://myanimelist.net/anime/50421/Shi_Cao_Lao_Long_Bei_Guan_Yi_E_Long_Zhi_Ming,2022,Hard,17, April 2023
591,the-fruit-of-grisaia,Grisaia no Kajitsu,The Fruit of Grisaia,https://cdn.myanimelist.net/images/anime/1645/112632.jpg,https://myanimelist.net/anime/17729/Grisaia_no_Kajitsu,2014,Medium,17, April 2023
590,lbx-girls,Soukou Musume Senki,LBX Girls,https://cdn.myanimelist.net/images/anime/1532/110186.jpg,https://myanimelist.net/anime/36458/Soukou_Musume_Senki,2021,Hard,17, April 2023
589,laughing-under-the-clouds,Donten ni Warau,Laughing Under the Clouds,https://cdn.myanimelist.net/images/anime/1661/114954.jpg,https://myanimelist.net/anime/21743/Donten_ni_Warau,2014,Hard,17, April 2023
588,late-night-the-genius-bakabon,Shinya! Tensai Bakabon,Late night! The Genius Bakabon,https://cdn.myanimelist.net/images/anime/1031/92911.jpg,https://myanimelist.net/anime/37662/Shinya_Tensai_Bakabon,2018,Hard,17, April 2023
587,last-period-the-journey-to-the-end-of-the-despair,Last Period: Owarinaki Rasen no Monogatari,Last Period: The Journey to the End of the Despair,https://cdn.myanimelist.net/images/anime/1710/95065.jpg,https://myanimelist.net/anime/37254/Last_Period__Owarinaki_Rasen_no_Monogatari,2018,Hard,17, April 2023
586,lapis-relights,Lapis Re:LiGHTs,,https://cdn.myanimelist.net/images/anime/1880/107611.jpg,https://myanimelist.net/anime/37587/Lapis_Re_LiGHTs,2020,Hard,17, April 2023
585,ive-been-killing-slimes-for-300-years-and-maxed-out-my-level,Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita,I've Been Killing Slimes for 300 Years and Maxed Out My Level,https://cdn.myanimelist.net/images/anime/1888/133089.jpg,https://myanimelist.net/anime/40586/Slime_Taoshite_300-nen_Shiranai_Uchi_ni_Level_Max_ni_Nattemashita,2021,Medium,17, April 2023
584,the-stranger-by-the-shore,Umibe no Étranger,The Stranger by the Shore,https://cdn.myanimelist.net/images/anime/1668/108792.jpg,https://myanimelist.net/anime/40615/Umibe_no_Étranger,2020,Hard,17, April 2023
583,the-girl-from-the-other-side,Totsukuni no Shoujo (2022),The Girl From the Other Side,https://cdn.myanimelist.net/images/anime/1957/113267.jpg,https://myanimelist.net/anime/48405/Totsukuni_no_Shoujo_2022,2022,Hard,17, April 2023
582,kyousougiga,Kyousou Giga (TV),Kyousougiga,https://cdn.myanimelist.net/images/anime/5/85431.jpg,https://myanimelist.net/anime/19703/Kyousou_Giga_TV,2013,Hard,17, April 2023
580,kurokos-basketball,Kuroko no Basket,Kuroko's Basketball,https://cdn.myanimelist.net/images/anime/11/50453.jpg,https://myanimelist.net/anime/11771/Kuroko_no_Basket,2012,Easy,17, April 2023
579,kuma-kuma-kuma-bear,Kuma Kuma Kuma Bear,,https://cdn.myanimelist.net/images/anime/1413/110712.jpg,https://myanimelist.net/anime/40974/Kuma_Kuma_Kuma_Bear,2020,Hard,17, April 2023
578,kowabon,Kowabon,,https://cdn.myanimelist.net/images/anime/10/74465.jpg,https://myanimelist.net/anime/30948/Kowabon,2015,Hard,17, April 2023
574,konosuba-gods-blessing-on-this-wonderful-world,Kono Subarashii Sekai ni Shukufuku wo! Kono Subarashii Choker ni Shukufuku wo!,KonoSuba: God's Blessing on This Wonderful World! - God's Blessing on This Wonderful Choker!,https://cdn.myanimelist.net/images/anime/1649/98516.jpg,https://myanimelist.net/anime/32380/Kono_Subarashii_Sekai_ni_Shukufuku_wo_Kono_Subarashii_Choker_ni_Shukufuku_wo,2016,Medium,17, April 2023
573,konohana-kitan,Konohana Kitan,,https://cdn.myanimelist.net/images/anime/3/88431.jpg,https://myanimelist.net/anime/35241/Konohana_Kitan,2017,Hard,17, April 2023
572,convenience-store-boy-friends,Konbini Kareshi,Convenience Store Boy Friends,https://cdn.myanimelist.net/images/anime/4/86243.jpg,https://myanimelist.net/anime/35434/Konbini_Kareshi,2017,Hard,17, April 2023
571,komori-san-cant-decline,Komori-san wa Kotowarenai!,Komori-san Can't Decline!,https://cdn.myanimelist.net/images/anime/7/78082.jpg,https://myanimelist.net/anime/31091/Komori-san_wa_Kotowarenai,2015,Hard,17, April 2023
570,koikimo,Koi to Yobu ni wa Kimochi Warui,Koikimo,https://cdn.myanimelist.net/images/anime/1519/110527.jpg,https://myanimelist.net/anime/41103/Koi_to_Yobu_ni_wa_Kimochi_Warui,2021,Medium,17, April 2023
569,knights-of-sidonia,Sidonia no Kishi,Knights of Sidonia,https://cdn.myanimelist.net/images/anime/12/53257.jpg,https://myanimelist.net/anime/19775/Sidonia_no_Kishi,2014,Medium,17, April 2023
566,kizuna-no-allele,Kizuna no Allele,,https://cdn.myanimelist.net/images/anime/1632/133752.jpg,https://myanimelist.net/anime/51139/Kizuna_no_Allele,2023,Hard,17, April 2023
565,kiyo-in-kyoto-from-the-maiko-house,Maiko-san Chi no Makanai-san,Kiyo in Kyoto: From the Maiko House,https://cdn.myanimelist.net/images/anime/1355/111545.jpg,https://myanimelist.net/anime/41556/Maiko-san_Chi_no_Makanai-san,2021,Hard,17, April 2023
564,kiratto-pri%e2%98%86chan,Kiratto Pri☆chan,,https://cdn.myanimelist.net/images/anime/1628/95071.jpg,https://myanimelist.net/anime/37178/Kiratto_Pri☆chan,2018,Hard,17, April 2023
562,kinos-journey-the-beautiful-world-the-animated-series,Kino no Tabi: The Beautiful World - The Animated Series,Kino's Journey -the Beautiful World- the Animated Series,https://cdn.myanimelist.net/images/anime/13/87235.jpg,https://myanimelist.net/anime/35079/Kino_no_Tabi__The_Beautiful_World_-_The_Animated_Series,2017,Hard,17, April 2023
561,kingdom,Kingdom,,https://cdn.myanimelist.net/images/anime/13/39511.jpg,https://myanimelist.net/anime/12031/Kingdom,2012,Medium,17, April 2023
560,kings-raid-successors-of-the-will,King's raid: ishi wo Tsugumono-tachi,King's Raid: Successors of the Will,https://cdn.myanimelist.net/images/anime/1885/109122.jpg,https://myanimelist.net/anime/41834/Kings_Raid__Ishi_wo_Tsugumono-tachi,2020,Hard,17, April 2023
559,king-of-prism-shiny-seven-stars,King of Prism All Stars: Prism Show☆Best Ten,,https://cdn.myanimelist.net/images/anime/1957/112742.jpg,https://myanimelist.net/anime/40543/King_of_Prism_All_Stars__Prism_Show☆Best_Ten,2020,Hard,17, April 2023
558,clean-freak-aoyama-kun,Keppeki Danshi! Aoyama-kun,Clean Freak! Aoyama-kun,https://cdn.myanimelist.net/images/anime/9/86644.jpg,https://myanimelist.net/anime/34825/Keppeki_Danshi_Aoyama-kun,2017,Hard,17, April 2023
557,kenka-bancho-otome-girl-beats-boys,Kenka Banchou Otome: Girl Beats Boys,Kenka Bancho Otome -Girl Beats Boys-,https://cdn.myanimelist.net/images/anime/9/85022.jpg,https://myanimelist.net/anime/34501/Kenka_Banchou_Otome__Girl_Beats_Boys,2017,Hard,17, April 2023
556,kemono-michi-rise-up,Hataage! Kemono Michi,Kemono Michi: Rise Up,https://cdn.myanimelist.net/images/anime/1736/103512.jpg,https://myanimelist.net/anime/39030/Hataage_Kemono_Michi,2019,Hard,17, April 2023
555,kemono-jihen,Kemono Jihen,,https://cdn.myanimelist.net/images/anime/1258/108331.jpg,https://myanimelist.net/anime/40908/Kemono_Jihen,2021,Medium,17, April 2023
554,kemono-friends,Kemono Friends,,https://cdn.myanimelist.net/images/anime/2/83518.jpg,https://myanimelist.net/anime/33089/Kemono_Friends,2017,Hard,17, April 2023
553,keijo,Keijo!!!!!!!!,,https://cdn.myanimelist.net/images/anime/10/81906.jpg,https://myanimelist.net/anime/32686/Keijo,2016,Medium,17, April 2023
552,keep-your-hands-off-eizouken,Eizouken ni wa Te wo Dasu na!,Keep Your Hands Off Eizouken!,https://cdn.myanimelist.net/images/anime/1680/110451.jpg,https://myanimelist.net/anime/39792/Eizouken_ni_wa_Te_wo_Dasu_na,2020,Medium,17, April 2023
551,katana-maidens-toji-no-miko,Toji no Miko,Katana Maidens: Toji no Miko,https://cdn.myanimelist.net/images/anime/13/89885.jpg,https://myanimelist.net/anime/35589/Toji_no_Miko,2018,Hard,17, April 2023
550,katana-maidens-mini-toji,Mini Toji,Katana Maidens: Mini Toji,https://cdn.myanimelist.net/images/anime/1781/98227.jpg,https://myanimelist.net/anime/38673/Mini_Toji,2019,Hard,17, April 2023
549,katana-maidens-tomoshibi,Toji no Miko: Kizamishi Issen no Tomoshibi,Katana Maidens: Tomoshibi,https://cdn.myanimelist.net/images/anime/1767/108306.jpg,https://myanimelist.net/anime/40901/Toji_no_Miko__Kizamishi_Issen_no_Tomoshibi,2020,Hard,17, April 2023
548,teasing-master-takagi-san,Karakai Jouzu no Takagi-san,Teasing Master Takagi-san,https://cdn.myanimelist.net/images/anime/1591/95091.jpg,https://myanimelist.net/anime/35860/Karakai_Jouzu_no_Takagi-san,2018,Medium,17, April 2023
547,she-and-her-cat-everything-flows,Kanojo to Kanojo no Neko: Everything Flows,She and Her Cat: Everything Flows,https://cdn.myanimelist.net/images/anime/9/79716.jpg,https://myanimelist.net/anime/32491/Kanojo_to_Kanojo_no_Neko__Everything_Flows,2016,Hard,17, April 2023
546,kancolle,Kantai Collection: KanColle,KanColle: Kantai Collection,https://cdn.myanimelist.net/images/anime/4/73954.jpg,https://myanimelist.net/anime/21511/Kantai_Collection__KanColle,2015,Hard,17, April 2023
545,kamisama-dolls,Kamisama Dolls,,https://cdn.myanimelist.net/images/anime/1001/98636.jpg,https://myanimelist.net/anime/10372/Kamisama_Dolls,2011,Hard,17, April 2023
544,kamikatsu-working-for-god-in-a-godless-world,Kaminaki Sekai no Kamisama Katsudou,KamiKatsu: Working for God in a Godless World,https://cdn.myanimelist.net/images/anime/1794/135148.jpg,https://myanimelist.net/anime/51693/Kaminaki_Sekai_no_Kamisama_Katsudou,2023,Hard,17, April 2023
543,kaleido-star,Kaleido Star,,https://cdn.myanimelist.net/images/anime/1230/98847.jpg,https://myanimelist.net/anime/427/Kaleido_Star,2003,Hard,17, April 2023
542,kaina-of-the-great-snow-sea,Ooyukiumi no Kaina,Kaina of the Great Snow Sea,https://cdn.myanimelist.net/images/anime/1064/131833.jpg,https://myanimelist.net/anime/50864/Ooyukiumi_no_Kaina,2023,Hard,17, April 2023
541,kaijuu-girls-ultra-kaijuu-gijinka-keikaku-2,Kaijuu Girls Kuro: Ultra Kaijuu Gijinka Keikaku,,https://cdn.myanimelist.net/images/anime/1511/93559.jpg,https://myanimelist.net/anime/37586/Kaijuu_Girls_Kuro__Ultra_Kaijuu_Gijinka_Keikaku,2018,Hard,17, April 2023
539,kaginado,Kaginado,,https://cdn.myanimelist.net/images/anime/1558/118634.jpg,https://myanimelist.net/anime/48775/Kaginado,2021,Hard,17, April 2023
538,kagewani,Kagewani,,https://cdn.myanimelist.net/images/anime/9/76060.jpg,https://myanimelist.net/anime/30524/Kagewani,2015,Hard,17, April 2023
537,kageki-shojo,Kageki Shoujo!!,Kageki Shojo!!,https://cdn.myanimelist.net/images/anime/1944/114427.jpg,https://myanimelist.net/anime/43691/Kageki_Shoujo,2021,Hard,17, April 2023
536,kado-the-right-answer,Seikaisuru Kado,KADO: The Right Answer,https://cdn.myanimelist.net/images/anime/3/85255.jpg,https://myanimelist.net/anime/32032/Seikaisuru_Kado,2017,Hard,17, April 2023
535,kabaneri-of-the-iron-fortress,Koutetsujou no Kabaneri,Kabaneri of the Iron Fortress,https://cdn.myanimelist.net/images/anime/12/79164.jpg,https://myanimelist.net/anime/28623/Koutetsujou_no_Kabaneri,2016,Easy,17, April 2023
534,junji-ito-collection,Itou Junji: Collection,Junji Ito Collection,https://cdn.myanimelist.net/images/anime/7/88366.jpg,https://myanimelist.net/anime/36124/Itou_Junji__Collection,2018,Hard,17, April 2023
533,juni-taisen%ef%bc%9azodiac-war,Juuni Taisen,Juni Taisen: Zodiac War,https://cdn.myanimelist.net/images/anime/5/87684.jpg,https://myanimelist.net/anime/35076/Juuni_Taisen,2017,Medium,17, April 2023
532,joshi-kausei,Joshikausei,Joshi Kausei,https://cdn.myanimelist.net/images/anime/1660/98376.jpg,https://myanimelist.net/anime/38295/Joshikausei,2019,Hard,17, April 2023
531,joran-the-princess-of-snow-and-blood,Jouran: The Princess of Snow and Blood,Joran The Princess of Snow and Blood,https://cdn.myanimelist.net/images/anime/1289/115673.jpg,https://myanimelist.net/anime/47250/Jouran__The_Princess_of_Snow_and_Blood,2021,Hard,17, April 2023
530,joker-game,Joker Game,,https://cdn.myanimelist.net/images/anime/9/77523.jpg,https://myanimelist.net/anime/31405/Joker_Game,2016,Hard,17, April 2023
529,jojos-bizarre-adventure,JoJo no Kimyou na Bouken (TV),JoJo's Bizarre Adventure (2012),https://cdn.myanimelist.net/images/anime/3/40409.jpg,https://myanimelist.net/anime/14719/JoJo_no_Kimyou_na_Bouken_TV,2012,Easy,17, April 2023
528,jk-meshi,JK Meshi!,JK-MESHI!,https://cdn.myanimelist.net/images/anime/4/76261.jpg,https://myanimelist.net/anime/31578/JK_Meshi,2015,Hard,17, April 2023
527,jingai-san-no-yome,Jingai-san no Yome,,https://cdn.myanimelist.net/images/anime/1050/108631.jpg,https://myanimelist.net/anime/37992/Jingai-san_no_Yome,2018,Hard,17, April 2023
526,dragon-goes-house-hunting,Dragon, Ie wo Kau.,Dragon Goes House-Hunting,https://cdn.myanimelist.net/images/anime/1876/114021.jpg,https://myanimelist.net/anime/40526/Dragon_Ie_wo_Kau,2021,Hard,17, April 2023
525,summoned-to-another-world-for-a-second-time,Isekai Shoukan wa Nidome desu,Summoned to Another World for a Second Time,https://cdn.myanimelist.net/images/anime/1387/134151.jpg,https://myanimelist.net/anime/50220/Isekai_Shoukan_wa_Nidome_desu,2023,Hard,17, April 2023
524,if-my-favorite-pop-idol-made-it-to-the-budokan-i-would-die,Oshi ga Budoukan Ittekuretara Shinu,If My Favorite Pop Idol Made It to the Budokan, I Would Die,https://cdn.myanimelist.net/images/anime/1139/104708.jpg,https://myanimelist.net/anime/37890/Oshi_ga_Budoukan_Ittekuretara_Shinu,2020,Hard,17, April 2023
523,saving-80000-gold-in-another-world-for-my-retirement,Rougo ni Sonaete Isekai de 8-manmai no Kinka wo Tamemasu,Saving 80,000 Gold in Another World for My Retirement,https://cdn.myanimelist.net/images/anime/1890/131473.jpg,https://myanimelist.net/anime/52461/Rougo_ni_Sonaete_Isekai_de_8-manmai_no_Kinka_wo_Tamemasu,2023,Hard,17, April 2023
522,i%e2%98%85chu,I★Chu: Halfway Through the Idol,,https://cdn.myanimelist.net/images/anime/1212/113946.jpg,https://myanimelist.net/anime/39725/I★Chu__Halfway_Through_the_Idol,2021,Hard,17, April 2023
521,izetta-the-last-witch,Shuumatsu no Izetta,Izetta: The Last Witch,https://cdn.myanimelist.net/images/anime/7/82119.jpg,https://myanimelist.net/anime/33433/Shuumatsu_no_Izetta,2016,Hard,17, April 2023
520,iwakakeru-sport-climbing-girls,Iwa Kakeru! Sport Climbing Girls,,https://cdn.myanimelist.net/images/anime/1626/108849.jpg,https://myanimelist.net/anime/41783/Iwa_Kakeru_Sport_Climbing_Girls,2020,Hard,17, April 2023
519,lovely-muuuuuuuco,Itoshi no Muco,Lovely Muuuuuuuco!,https://cdn.myanimelist.net/images/anime/10/76473.jpg,https://myanimelist.net/anime/30651/Itoshi_no_Muco,2015,Hard,17, April 2023
517,isuca,Isuca,,https://cdn.myanimelist.net/images/anime/3/71767.jpg,https://myanimelist.net/anime/25429/Isuca,2015,Hard,17, April 2023
516,island,Island,,https://cdn.myanimelist.net/images/anime/1951/95080.jpg,https://myanimelist.net/anime/33012/Island,2018,Hard,17, April 2023
515,isekai-quartet,Isekai Quartet,,https://cdn.myanimelist.net/images/anime/1965/99667.jpg,https://myanimelist.net/anime/38472/Isekai_Quartet,2019,Medium,17, April 2023
514,isekai-izakaya-japanese-food-from-another-world,Isekai Izakaya: Koto Aitheria no Izakaya Nobu,Isekai Izakaya: Japanese Food From Another World,https://cdn.myanimelist.net/images/anime/1303/90909.jpg,https://myanimelist.net/anime/34420/Isekai_Izakaya__Koto_Aitheria_no_Izakaya_Nobu,2018,Hard,17, April 2023
513,isekai-cheat-magician,Isekai Cheat Magician,,https://cdn.myanimelist.net/images/anime/1282/102248.jpg,https://myanimelist.net/anime/37744/Isekai_Cheat_Magician,2019,Medium,17, April 2023
512,inugami-san-to-nekoyama-san,Inugami-san to Nekoyama-san,,https://cdn.myanimelist.net/images/anime/4/61921.jpg,https://myanimelist.net/anime/22123/Inugami-san_to_Nekoyama-san,2014,Hard,17, April 2023
508,infinite-dendrogram,Infinite Dendrogram,,https://cdn.myanimelist.net/images/anime/1854/114772.jpg,https://myanimelist.net/anime/38909/Infinite_Dendrogram,2020,Hard,17, April 2023
506,inazma-delivery,Inazma Delivery,,https://cdn.myanimelist.net/images/anime/1556/112264.jpg,https://myanimelist.net/anime/34502/Inazma_Delivery,2017,Hard,17, April 2023
505,in-the-land-of-leadale,Leadale no Daichi nite,In the Land of Leadale,https://cdn.myanimelist.net/images/anime/1671/120628.jpg,https://myanimelist.net/anime/48239/Leadale_no_Daichi_nite,2022,Hard,17, April 2023
504,in-the-heart-of-kunoichi-tsubaki,Kunoichi Tsubaki no Mune no Uchi,In the Heart of Kunoichi Tsubaki,https://cdn.myanimelist.net/images/anime/1724/121343.jpg,https://myanimelist.net/anime/50338/Kunoichi_Tsubaki_no_Mune_no_Uchi,2022,Hard,17, April 2023
502,in-another-world-with-my-smartphone,Isekai wa Smartphone to Tomo ni.,In Another World With My Smartphone,https://cdn.myanimelist.net/images/anime/7/86794.jpg,https://myanimelist.net/anime/35203/Isekai_wa_Smartphone_to_Tomo_ni,2017,Medium,17, April 2023
501,a-sisters-all-you-need,Imouto sae Ireba Ii.,A Sister's All You Need,https://cdn.myanimelist.net/images/anime/10/88472.jpg,https://myanimelist.net/anime/35413/Imouto_sae_Ireba_Ii,2017,Medium,17, April 2023
500,suppose-a-kid-from-the-last-dungeon-boonies-moved-to-a-starter-town,Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari,Suppose a Kid from the Last Dungeon Boonies Moved to a Starter Town?,https://cdn.myanimelist.net/images/anime/1512/111549.jpg,https://myanimelist.net/anime/40594/Tatoeba_Last_Dungeon_Mae_no_Mura_no_Shounen_ga_Joban_no_Machi_de_Kurasu_Youna_Monogatari,2021,Medium,17, April 2023
499,ikebukuro-west-gate-park,Ikebukuro West Gate Park,,https://cdn.myanimelist.net/images/anime/1277/108376.jpg,https://myanimelist.net/anime/40359/Ikebukuro_West_Gate_Park,2020,Hard,17, April 2023
498,if-its-for-my-daughter-id-even-defeat-a-demon-lord,Uchi no Ko no Tame naraba, Ore wa Moshikashitara Maou mo Taoseru kamo Shirenai.,If It's for My Daughter, I'd Even Defeat a Demon Lord,https://cdn.myanimelist.net/images/anime/1568/101203.jpg,https://myanimelist.net/anime/39324/Uchi_no_Ko_no_Tame_naraba_Ore_wa_Moshikashitara_Maou_mo_Taoseru_kamo_Shirenai,2019,Hard,17, April 2023
497,idolls,Idolls!,,https://cdn.myanimelist.net/images/anime/1886/119199.jpg,https://myanimelist.net/anime/42981/Idolls,2021,Hard,17, April 2023
496,idol-incidents,Idol Jihen,Idol Incidents,https://cdn.myanimelist.net/images/anime/1137/117403.jpg,https://myanimelist.net/anime/34028/Idol_Jihen,2017,Hard,17, April 2023
495,id-invaded,Id:Invaded,ID: INVADED,https://cdn.myanimelist.net/images/anime/1889/105337.jpg,https://myanimelist.net/anime/40046/Id_Invaded,2020,Medium,17, April 2023
494,im-kodama-kawashiri,Atasha Kawashiri Kodama da yo: Dangerous Lifehacker no Tadareta Seikatsu,I'm Kodama Kawashiri,https://cdn.myanimelist.net/images/anime/1996/120580.jpg,https://myanimelist.net/anime/49780/Atasha_Kawashiri_Kodama_da_yo__Dangerous_Lifehacker_no_Tadareta_Seikatsu,2022,Hard,17, April 2023
493,hunter-x-hunter-2011,Hunter x Hunter (2011),Hunter x Hunter,https://cdn.myanimelist.net/images/anime/1337/99013.jpg,https://myanimelist.net/anime/11061/Hunter_x_Hunter_2011,2011,Easy,17, April 2023
492,hundred,Hundred,,https://cdn.myanimelist.net/images/anime/3/78858.jpg,https://myanimelist.net/anime/31338/Hundred,2016,Medium,17, April 2023
491,how-to-keep-a-mummy,Miira no Kaikata,How to Keep a Mummy,https://cdn.myanimelist.net/images/anime/1486/93811.jpg,https://myanimelist.net/anime/35828/Miira_no_Kaikata,2018,Hard,17, April 2023
490,how-not-to-summon-a-demon-lord,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,How Not to Summon a Demon Lord,https://cdn.myanimelist.net/images/anime/1649/93412.jpg,https://myanimelist.net/anime/37210/Isekai_Maou_to_Shoukan_Shoujo_no_Dorei_Majutsu,2018,Medium,17, April 2023
488,how-clumsy-you-are-miss-ueno,Ueno-san wa Bukiyou,How clumsy you are, Miss Ueno.,https://cdn.myanimelist.net/images/anime/1874/111374.jpg,https://myanimelist.net/anime/37920/Ueno-san_wa_Bukiyou,2019,Hard,17, April 2023
487,hortensia-saga,Hortensia Saga,Hortensia SAGA,https://cdn.myanimelist.net/images/anime/1558/113940.jpg,https://myanimelist.net/anime/40961/Hortensia_Saga,2021,Hard,17, April 2023
486,horimiya,Horimiya,,https://cdn.myanimelist.net/images/anime/1695/111486.jpg,https://myanimelist.net/anime/42897/Horimiya,2021,Easy,17, April 2023
